id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,currencysymbol__c,currency_name__c,displayformat__c,decimalpointchar__c,decimalpoints__c,storefront__c,thousandspointchar__c,default__c,
a8N6C0000004hbsUAA,false,BBD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Barbados Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hbtUAA,false,BDT,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Bangladesh Taka,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hbuUAA,false,BEF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Belgian Francs,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hbvUAA,false,XAF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8363,CFA Franc (BEAC),{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hbwUAA,false,XCD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,East Caribbean Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcGUAQ,false,CAD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Canadian Dollars,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcHUAQ,false,CDF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Franc Congolais,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcIUAQ,false,CHF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"67, 72, 70",Swiss Franc,{0}{1},dot,2.0,DefaultStore,sq,false,
a8N6C0000004hcJUAQ,false,CLF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"67, 72, 70",Unidades de fomento,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcKUAQ,false,CLP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Chilean Peso,{0}{1},,0.0,DefaultStore,dot,false,
a8N6C0000004hcLUAQ,false,CN,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Chinese Renminbi,{0}{1},,0.0,DefaultStore,dot,false,
a8N6C0000004hcMUAQ,false,CNY,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,165,Chinese Yuan,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcNUAQ,false,COP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Colombian Peso,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcOUAQ,false,CRC,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8353,Costa Rica Colon,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcPUAQ,false,CUP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8369,Cuban Peso,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcfUAA,false,FRF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,French franc,{1}{0},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hcgUAA,false,GBP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,British Pound,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hchUAA,false,GEL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Georgia Lari,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hciUAA,false,GHS,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,162,Ghanian Cedi,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hcjUAA,false,GIP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Gibraltar Pound,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hckUAA,false,GMD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Gambian Dalasi,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hclUAA,false,GNF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Guinea Franc,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hcmUAA,false,GRD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Greek Drachma,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcnUAA,false,GTQ,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,81,Guatemala Quetzal,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcoUAA,false,GYD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Guyana Dollar,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hczUAA,false,IRR,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,65020,Iranian Rial,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hd0UAA,false,ISK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"107, 114",Iceland Krona,{0}{1},,0.0,DefaultStore,dot,false,
a8N6C0000004hd1UAA,false,ITL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Italian Lira,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hd2UAA,false,JMD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"74, 36",Jamaican Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hd3UAA,false,JOD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"74, 36",Jordanian Dinar,{0}{1},dot,3.0,DefaultStore,comma,false,
a8N6C0000004hd4UAA,false,JPY,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,165,Japanese Yen,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hd5UAA,false,KES,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,165,Kenyan Shilling,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hd6UAA,false,KGS,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1083, 1074",Kyrgyzstan Som,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hd7UAA,false,KHR,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,6107,Cambodia Riel,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hd8UAA,false,KMF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,6107,Comoros Franc,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hbxUAA,false,XOF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,CFA Franc (BCEAO),{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hbyUAA,false,XPF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Pacific Franc,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hbzUAA,false,YER,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,65020,Yemen Riyal,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hc0UAA,false,ZAR,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,82,South African Rand,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hc1UAA,false,ZMK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,82,Zambian Kwacha,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hc2UAA,false,ZWD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"90, 36",Zimbabwe Dollar,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hc3UAA,false,BGN,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1083, 1074",Bulgaria Lev,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hc4UAA,false,BHD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1083, 1074",Bahraini Dinar,{0}{1},dot,3.0,DefaultStore,comma,false,
a8N6C0000004hc5UAA,false,BIF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1083, 1074",Burundi Franc,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hc6UAA,false,BMD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Bermuda Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcQUAQ,false,CVE,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8369,Cape Verde Escudo,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hcRUAQ,false,CZK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"75, 269",Czech Koruna,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcSUAQ,false,DEM,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Deutsche Mark,{1}{0},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcTUAQ,false,DJF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"75, 269",Dijibouti Franc,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hcUUAQ,false,DKK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"107, 114",Danish Krone,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcVUAQ,false,DOP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"82, 68, 36",Dominican Peso,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcWUAQ,false,EEK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"107, 114",Estonian Kroon,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcXUAQ,false,EGP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Egyptian Pound,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcYUAQ,false,ERN,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Eritrea Nakfa,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hcZUAQ,false,ESP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Spanish Peseta,{1}{0},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcpUAA,false,HKD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Hong Kong Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcqUAA,false,HNL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,76,Honduras Lempira,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcrUAA,false,HRK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"107, 110",Croatian Kuna,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcsUAA,false,HTG,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"107, 110",Haiti Gourde,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hctUAA,false,HUF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"70, 116",Hungarian Forint,{0}{1},,0.0,DefaultStore,dot,false,
a8N6C0000004hcuUAA,false,IDR,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"82, 112",Indonesian Rupiah,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hcvUAA,false,IEP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Irish Pound,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcwUAA,false,ILS,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8362,Israeli Shekel,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcxUAA,false,INR,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Indian Rupee,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hcyUAA,false,IQD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Iraqi Dinar,{0}{1},dot,3.0,DefaultStore,comma,false,
a8N6C0000004hd9UAA,false,KPW,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8361,North Korean Won,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdAUAQ,false,KRW,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8361,Korean Won,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hdBUAQ,false,KWD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8361,Kuwaiti Dinar,{0}{1},dot,3.0,DefaultStore,comma,false,
a8N6C0000004hdCUAQ,false,KYD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Cayman Islands Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdDUAQ,false,KZT,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1083, 1074",Kazakhstan Tenge,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdEUAQ,false,LAK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8365,Lao Kip,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdFUAQ,false,LBP,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,163,Lebanese Pound,{0}{1},,0.0,DefaultStore,ws,false,
a8N6C0000004hdGUAQ,false,LKR,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8360,Sri Lanka Rupee,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hdHUAQ,false,LRD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Liberian Dollar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdIUAQ,false,LSL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,36,Lesotho Loti,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdJUAQ,false,LTL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"76, 116",Lithuanian Lita,{0}{1},comma,2.0,DefaultStore,ws,false,
a8N6C0000004hdKUAQ,false,LUF,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8364,Luxembourg Franc,{0}{1},comma,2.0,DefaultStore,dot,false,
a8N6C0000004hdLUAQ,false,LVL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"76, 115",Latvian Lat,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdMUAQ,false,LYD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"76, 115",Libyan Dinar,{0}{1},dot,3.0,DefaultStore,comma,false,
a8N6C0000004hdNUAQ,false,MAD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"76, 115",Moroccan Dirham,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdOUAQ,false,MDL,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"76, 115",Moldovan Leu,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdPUAQ,false,MGA,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"76, 115",Malagasy Ariary,{0}{1},,0.0,DefaultStore,comma,false,
a8N6C0000004hdQUAQ,false,MKD,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1076, 1077, 1085",Macedonian Denar,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdRUAQ,false,MMK,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,"1076, 1077, 1085",Myanmar Kyat,{0}{1},dot,2.0,DefaultStore,comma,false,
a8N6C0000004hdSUAQ,false,MNT,USD,00D6C0000000cYAUAY,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,0056C000000O3jNQAS,2016-12-26 16:44:32,,,8366,Mongolian Tugrik,{0}{1},dot,2.0,DefaultStore,comma,false,
